Fordonstyp;FilSkapadDatum;Tillverkningsar;Marke;Kod;Modell;Nybilspris;BransleTyp;KodForJamforbarModell;Justering
Personbil;2016-11-14 00:00:00;2016;Audi;16AU013;A1 Sportback 1.4 TFSI Sport 125hk;203200;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU318;A1 Sportback 1.4 TFSI Sport 125 hk Proline;220300;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU014;A1 Sportback 1.4 TFSI Sport 125hk Sports Edition;215600;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU015;A1 Sportback 1.4 TFSI Sport 150hk;227600;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU319;A1 Sportback 1.4 TFSI Sport 150 hk Proline;244900;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU016;A1 Sportback 1.4 TFSI Sport 150hk Sports Edition;240000;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU017;A1 Sportback 1.6 TDI 116hk;201300;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU320;A1 Sportback 1.6 TDI 116 hk Proline;218900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU018;A1 Sportback 1.6 TDI 116hk Sports Edition;214700;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU019;A1 Sportback 1.6 TDI Sport 116hk;218600;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU321;A1 Sportback 1.6 TDI Sport 116 hk Proline;235800;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU020;A1 Sportback 1.6 TDI Sport 116hk Sports Edition;231000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU322;A1 Sportback 1.8 TFSI Sport 192 hk S tronic Proline;272100;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU021;A3 Cabriolet 1.4 TFSI 125hk;276400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU022;A3 Cabriolet 1.4 TFSI 125hk metro;290600;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU023;A3 Cabriolet 1.4 TFSI Sport 125hk;292900;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU024;A3 Cabriolet 1.4 TFSI Sport 125hk metro;304400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU350;A3 Cabriolet 1.4 TFSI Sport 150 hk, nya modellen;313900;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU349;A3 Cabriolet 1.4 TFSI Sport 150 hk Proline;326800;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU025;A3 Cabriolet 1.4 TFSI Sport 150hk S tronic;330500;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU026;A3 Cabriolet 1.4 TFSI Sport 150hk S tronic metro;342000;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU027;A3 Cabriolet 1.8 TFSI Sport 180hk quattro S tronic;393000;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU028;A3 Cabriolet 1.8 TFSI Sport 180hk quattro S tronic metro;404500;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU029;A3 Cabriolet 1.8 TFSI Sport 180hk S tronic;376500;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU030;A3 Cabriolet 1.8 TFSI Sport 180hk S tronic metro;388000;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU031;A3 Cabriolet 2.0 TDI Sport 150hk;315900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU354;A3 Cabriolet 2.0 TDI Sport 150 hk, nya modellen;325900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU032;A3 Cabriolet 2.0 TDI Sport 150hk metro;327400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU351;A3 Cabriolet 2.0 TDI Sport 150 hk Proline;338800;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU033;A3 Cabriolet 2.0 TDI Sport 150hk quattro;332400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU353;A3 Cabriolet 2.0 TDI Sport 150 hk quattro, nya modellen;342400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU034;A3 Cabriolet 2.0 TDI Sport 150hk quattro metro;343900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU352;A3 Cabriolet 2.0 TDI Sport 150 hk quattro Proline;355300;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU355;A3 Cabriolet 2.0 TDI Sport 184 hk quattro S tronic;388900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU356;A3 Cabriolet 2.0 TDI Sport 184 hk quattro S tronic Proline;401800;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU357;A3 Sedan 1.0 TFSI 116 hk;240500;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU358;A3 Sedan 1.0 TFSI 116 hk Proline;253400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU359;A3 Sedan 1.0 TFSI 116 hk Sport;256400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU360;A3 Sedan 1.0 TFSI Sport 116 hk Proline;269300;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU035;A3 Sedan 1.4 TFSI 125hk;234400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU036;A3 Sedan 1.4 TFSI 125hk metro;248600;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU037;A3 Sedan 1.4 TFSI 150hk;251600;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU363;A3 Sedan 1.4 TFSI 150 hk, nya modellen;257500;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU038;A3 Sedan 1.4 TFSI 150hk metro;265800;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU361;A3 Sedan 1.4 TFSI 150 hk Proline;270400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU362;A3 Sedan 1.4 TFSI 150 hk Sport, nya modellen;273400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU039;A3 Sedan 1.4 TFSI Sport 125hk;250900;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU040;A3 Sedan 1.4 TFSI Sport 125hk metro;262400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU041;A3 Sedan 1.4 TFSI Sport 150hk;268100;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU042;A3 Sedan 1.4 TFSI Sport 150hk metro;279600;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU364;A3 Sedan 1.4 TFSI Sport 150 hk Proline;286300;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU365;A3 Sedan 1.6 TDI 110 hk;257500;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU366;A3 Sedan 1.6 TDI 110 hk Proline;270400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU367;A3 Sedan 1.6 TDI 110 hk Sport;273400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU368;A3 Sedan 1.6 TDI Sport 110 hk Proline;286300;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU043;A3 Sedan 1.8 TFSI 180hk quattro S tronic;314400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU044;A3 Sedan 1.8 TFSI 180hk quattro S tronic metro;328600;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU045;A3 Sedan 1.8 TFSI Sport 180hk quattro S tronic;330900;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU046;A3 Sedan 1.8 TFSI Sport 180hk quattro S tronic metro;342400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU047;A3 Sedan 2.0 TDI 150hk;257400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU374;A3 Sedan 2.0 TDI 150 hk, nya modellen;269500;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU048;A3 Sedan 2.0 TDI 150hk metro;271600;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU369;A3 Sedan 2.0 TDI 150 hk Proline;282400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU049;A3 Sedan 2.0 TDI 150hk quattro;273900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU372;A3 Sedan 2.0 TDI 150 hk quattro, nya modellen;286000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU050;A3 Sedan 2.0 TDI 150hk quattro metro;288100;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU370;A3 Sedan 2.0 TDI 150 hk quattro Proline;298900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU371;A3 Sedan 2.0 TDI 150 hk quattro Sport, nya modellen;301900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU373;A3 Sedan 2.0 TDI 150 hk Sport, nya modellen;285400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU051;A3 Sedan 2.0 TDI 184hk quattro S tronic;323600;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU052;A3 Sedan 2.0 TDI 184hk quattro S tronic metro;337800;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU375;A3 Sedan 2.0 TDI 184 hk quattro S tronic Sport, nya modellen;348400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU053;A3 Sedan 2.0 TDI Sport 150hk;273900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU054;A3 Sedan 2.0 TDI Sport 150hk metro;285400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU376;A3 Sedan 2.0 TDI Sport 150 hk Proline;298300;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU055;A3 Sedan 2.0 TDI Sport 150hk quattro;290400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU056;A3 Sedan 2.0 TDI Sport 150hk quattro metro;301900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU377;A3 Sedan 2.0 TDI Sport 150 hk quattro Proline;314800;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU057;A3 Sedan 2.0 TDI Sport 184hk quattro S tronic;340100;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU058;A3 Sedan 2.0 TDI Sport 184hk quattro S tronic metro;351600;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU378;A3 Sedan 2.0 TDI Sport 184 hk quattro S tronic Proline;361300;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU379;A3 Sedan 2.0 TFSI 190 hk quattro S tronic Sport;342900;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU380;A3 Sedan 2.0 TFSI Sport 190 hk quattro S tronic Proline;355800;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU381;A3 Sportback 1.0 TFSI 116 hk;232500;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU382;A3 Sportback 1.0 TFSI 116 hk Proline;242000;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU383;A3 Sportback 1.0 TFSI Sport 116 hk;248400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU384;A3 Sportback 1.0 TFSI Sport 116 hk Proline;257900;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU059;A3 Sportback 1.2 TFSI 110hk;219700;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU060;A3 Sportback 1.2 TFSI 110hk metro edition;209200;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU061;A3 Sportback 1.4 TFSI 125hk;226400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU062;A3 Sportback 1.4 TFSI 125hk metro sport edition;229600;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU385;A3 Sportback 1.4 TFSI 150 hk;249500;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU386;A3 Sportback 1.4 TFSI 150 hk Proline;259000;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU064;A3 Sportback 1.4 TFSI e-tron 150hk S tronic, miljöbil;381800;Laddhybrid;16AU061;65400
Personbil;2016-11-14 00:00:00;2016;Audi;16AU388;A3 Sportback 1.4 TFSI e-tron 150 hk S tronic, nya modellen, miljöbil;386000;Laddhybrid;16AU385;60800
Personbil;2016-11-14 00:00:00;2016;Audi;16AU063;A3 Sportback 1.4 TFSI e-tron 150hk S tronic metro, miljöbil;396000;Laddhybrid;16AU061;57800
Personbil;2016-11-14 00:00:00;2016;Audi;16AU387;A3 Sportback 1.4 TFSI e-tron 150 hk S tronic Proline, miljöbil;391500;Laddhybrid;16AU386;39400
Personbil;2016-11-14 00:00:00;2016;Audi;16AU066;A3 Sportback 1.4 TFSI e-tron Sport 150hk S tronic, miljöbil;391600;Laddhybrid;16AU061;75400
Personbil;2016-11-14 00:00:00;2016;Audi;16AU390;A3 Sportback 1.4 TFSI e-tron Sport 150 hk S tronic, nya modellen, miljöbil;401900;Laddhybrid;16AU395;55400
Personbil;2016-11-14 00:00:00;2016;Audi;16AU065;A3 Sportback 1.4 TFSI e-tron Sport 150hk S tronic metro, miljöbil;403100;Laddhybrid;16AU061;67800
Personbil;2016-11-14 00:00:00;2016;Audi;16AU389;A3 Sportback 1.4 TFSI e-tron Sport 150 hk S tronic Proline, miljöbil;407400;Laddhybrid;16AU396;34000
Personbil;2016-11-14 00:00:00;2016;Audi;16AU068;A3 Sportback 1.4 TFSI g-tron 110hk, miljöbil;237600;Gas;16AU061;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU392;A3 Sportback 1.4 TFSI g-tron 110 hk, nya modellen, miljöbil;254000;Gas;16AU381;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU067;A3 Sportback 1.4 TFSI g-tron 110hk metro, miljöbil;251800;Gas;16AU061;14200
Personbil;2016-11-14 00:00:00;2016;Audi;16AU391;A3 Sportback 1.4 TFSI g-tron 110 hk Proline, miljöbil;263500;Gas;16AU382;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU070;A3 Sportback 1.4 TFSI g-tron Sport 110hk, miljöbil;254100;Gas;16AU061;16500
Personbil;2016-11-14 00:00:00;2016;Audi;16AU394;A3 Sportback 1.4 TFSI g-tron Sport 110 hk, nya modellen, miljöbil;269900;Gas;16AU383;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU069;A3 Sportback 1.4 TFSI g-tron Sport 110hk metro, miljöbil;265600;Gas;16AU061;11500
Personbil;2016-11-14 00:00:00;2016;Audi;16AU393;A3 Sportback 1.4 TFSI g-tron Sport 110 hk Proline, miljöbil;279400;Gas;16AU384;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU071;A3 Sportback 1.4 TFSI Sport 125hk S tronic;263200;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU072;A3 Sportback 1.4 TFSI Sport 125hk S tronic metro sport edition;262600;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU395;A3 Sportback 1.4 TFSI Sport 150 hk;265400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU396;A3 Sportback 1.4 TFSI Sport 150 hk Proline;274900;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU073;A3 Sportback 1.6 TDI 110hk;239800;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU398;A3 Sportback 1.6 TDI 110 hk, nya modellen;249500;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU397;A3 Sportback 1.6 TDI 110 hk Proline;259000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU074;A3 Sportback 1.6 TDI 110hk quattro;255500;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU399;A3 Sportback 1.6 TDI Sport 110 hk;265400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU400;A3 Sportback 1.6 TDI Sport 110 hk Proline;274900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU075;A3 Sportback 1.6 TDI Sport 110hk quattro;272000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU076;A3 Sportback 1.6 TDI Sport 110hk quattro metro sport edition;255000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU077;A3 Sportback 2.0 TDI 150hk;249400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU404;A3 Sportback 2.0 TDI 150 hk, nya modellen;261500;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU078;A3 Sportback 2.0 TDI 150hk metro;263600;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU401;A3 Sportback 2.0 TDI 150 hk Proline;271000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU079;A3 Sportback 2.0 TDI 150hk quattro;265900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU403;A3 Sportback 2.0 TDI 150 hk quattro, nya modellen;278000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU080;A3 Sportback 2.0 TDI 150hk quattro metro;280100;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU402;A3 Sportback 2.0 TDI 150 hk quattro Proline;287500;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU081;A3 Sportback 2.0 TDI Sport 150hk;265900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU408;A3 Sportback 2.0 TDI Sport 150 hk, nya modellen;277400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU082;A3 Sportback 2.0 TDI Sport 150hk metro;277400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU405;A3 Sportback 2.0 TDI Sport 150 hk Proline;286900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU083;A3 Sportback 2.0 TDI Sport 150hk quattro;282400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU407;A3 Sportback 2.0 TDI Sport 150 hk quattro, nya modellen;293900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU084;A3 Sportback 2.0 TDI Sport 150hk quattro metro;293900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU406;A3 Sportback 2.0 TDI Sport 150 hk quattro Proline;303400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU085;A3 Sportback 2.0 TDI Sport 184hk quattro S tronic;332100;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU410;A3 Sportback 2.0 TDI Sport 184 hk quattro S tronic, nya modellen;340400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU086;A3 Sportback 2.0 TDI Sport 184hk quattro S tronic metro;343600;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU409;A3 Sportback 2.0 TDI Sport 184 hk quattro S tronic Proline;349900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU411;A3 Sportback 2.0 TFSI Sport 190 hk quattro S tronic;334900;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU412;A3 Sportback 2.0 TFSI Sport 190 hk quattro S tronic Proline;344400;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU087;A4 allroad 2.0 TDI 150hk quattro;348600;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU088;A4 allroad 2.0 TDI 150hk quattro Sports Edition;340100;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU089;A4 allroad 2.0 TDI 190hk quattro;361000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU323;A4 allroad 2.0 TDI 190 hk quattro S tronic;399600;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU324;A4 allroad 2.0 TDI 190 hk quattro S tronic Proline Edition;402400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU413;A4 allroad 2.0 TDI 190 hk quattro S tronic Proline Edition Alpinpaket;422300;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU090;A4 allroad 2.0 TDI 190hk quattro S tronic Sports Edition;359000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU091;A4 allroad 2.0 TFSI 225hk quattro S tronic;389900;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU092;A4 allroad 2.0 TFSI 225hk quattro S tronic Sports Edition;400700;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU414;A4 allroad 2.0 TFSI 252 hk quattro S tronic Proline Alpinpaket;459700;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU325;A4 allroad 3.0 TDI 218 hk quattro S tronic;443600;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU326;A4 allroad 3.0 TDI 218 hk quattro S tronic Proline Edition;446400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU415;A4 allroad 3.0 TDI 218 hk quattro S tronic Proline Edition Alpinpaket;466300;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU093;A4 allroad 3.0 TDI 245hk quattro S tronic;477800;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU094;A4 allroad 3.0 TDI 245hk quattro S tronic Sports Edition;488600;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU327;A4 allroad 3.0 TDI 272 hk quattro tiptronic;489600;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU328;A4 allroad 3.0 TDI 272 hk quattro tiptronic Proline Edition;492400;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU416;A4 allroad 3.0 TDI 272 hk quattro tiptronic Proline Edition Alpinpaket;512300;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU417;A4 Avant 1.4 TFSI 150 hk;315200;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU418;A4 Avant 1.4 TFSI 150 hk Proline;333700;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU419;A4 Avant 1.4 TFSI Sport 150 hk;330200;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU420;A4 Avant 1.4 TFSI Sport 150 hk Proline;347200;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU095;A4 Avant 2.0 TDI 150hk;322000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU096;A4 Avant 2.0 TDI 150hk Proline Edition;309000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU097;A4 Avant 2.0 TDI 190hk;338000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU098;A4 Avant 2.0 TDI 190hk Proline Edition;325000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU421;A4 Avant 2.0 TDI 190 hk quattro;359500;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU422;A4 Avant 2.0 TDI 190 hk quattro Proline Edition;343000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU423;A4 Avant 2.0 TDI 190 hk quattro Proline Edition Alpinpaket;362900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU099;A4 Avant 2.0 TDI 190hk quattro S tronic;378000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU100;A4 Avant 2.0 TDI 190hk quattro S tronic Proline Edition;365000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU424;A4 Avant 2.0 TDI 190 hk quattro S tronic Proline Edition Alpinpaket;384900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU101;A4 Avant 2.0 TDI Sport 150hk;337000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU102;A4 Avant 2.0 TDI Sport 150hk Proline Edition;324000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU103;A4 Avant 2.0 TDI Sport 190hk;349000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU104;A4 Avant 2.0 TDI Sport 190hk Proline Edition;336000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU425;A4 Avant 2.0 TDI Sport 190 hk quattro;370500;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU426;A4 Avant 2.0 TDI Sport 190 hk quattro Proline Edition;354000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU427;A4 Avant 2.0 TDI Sport 190 hk quattro Proline Edition Alpinpaket;373900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU105;A4 Avant 2.0 TDI Sport 190hk quattro S tronic;389000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU106;A4 Avant 2.0 TDI Sport 190hk quattro S tronic Proline Edition;376000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU428;A4 Avant 2.0 TDI Sport 190 hk quattro S tronic Proline Edition Alpinpaket;395900;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU107;A4 Avant 2.0 TFSI 190hk;332000;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU108;A4 Avant 2.0 TFSI 190hk Proline;347500;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU109;A4 Avant 2.0 TFSI 252hk quattro S tronic;396000;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU110;A4 Avant 2.0 TFSI 252hk quattro S tronic Proline;411500;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU429;A4 Avant 2.0 TFSI 252 hk quattro S tronic Proline Alpinpaket;438300;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU111;A4 Avant 2.0 TFSI Sport 190hk;343000;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU112;A4 Avant 2.0 TFSI Sport 190hk Proline;357000;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU113;A4 Avant 2.0 TFSI Sport 252hk quattro S tronic;407000;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU114;A4 Avant 2.0 TFSI Sport 252hk quattro S tronic Proline;421000;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU430;A4 Avant 2.0 TFSI Sport 252 hk quattro S tronic Proline Alpinpaket;447800;Bensin;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU115;A4 Avant 3.0 TDI 218hk quattro S tronic;422000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU116;A4 Avant 3.0 TDI 218hk quattro S tronic Proline;437500;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU431;A4 Avant 3.0 TDI 218 hk quattro S tronic Proline Alpinpaket;464500;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU117;A4 Avant 3.0 TDI 272hk quattro tiptronic;468000;Diesel;;
Personbil;2016-11-14 00:00:00;2016;Audi;16AU118;A4 Avant 3.0 TDI 272hk quattro tiptronic Proline Edition;455000;Diesel;;
