Fordonstyp;FilSkapadDatum;Tillverkningsar;Marke;Kod;Modell;Nybilspris;BransleTyp;KodForJamforbarModell;Justering
Personbil;2014-11-14 00:00:00;2014;BMW;14BM037;318d Sedan Advantage Edition;286000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM038;318d Touring;315900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM039;318d Touring Advantage Edition;299000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM040;318d xDrive Sedan;321000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM041;318d xDrive Sedan Advantage Edition;305000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM042;318d xDrive Touring;335900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM043;318d xDrive Touring Advantage Edition;318000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM044;320d Gran Turismo;347900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM045;320d Gran Turismo Advantage Edition;336900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM046;320d Sedan;315500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM047;320d Sedan Advantage Edition;317800;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM048;320d Sedan Efficient Dynamics;315500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM049;320d Touring;330400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM050;320d Touring Advantage Edition;331900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM051;320d Touring Efficient Dynamics;330400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM052;320d xDrive Gran Turismo;367900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM053;320d xDrive Gran Turismo Advantage Edition;355900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM054;320d xDrive Sedan;335500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM055;320d xDrive Sedan Advantage Edition;336900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM056;320d xDrive Touring;350400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM057;320d xDrive Touring Advantage Edition;351000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM058;320i Gran Turismo;332400;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM059;320i Sedan;303000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM060;320i Touring;317900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM061;320i xDrive Gran Turismo;352400;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM062;320i xDrive Sedan;323000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM063;320i xDrive Touring;337900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM064;325d Gran Turismo;392300;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM065;325d Sedan;359900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM066;325d Touring;374800;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM067;328i Gran Turismo;364400;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM068;328i Sedan;335000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM069;328i Touring;349900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM070;328i xDrive Gran Turismo;406400;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM071;328i xDrive Sedan;355000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM072;328i xDrive Touring;369900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM236;330d Gran Turismo;460400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM073;330d Sedan;427000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM074;330d Touring;441900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM237;330d xDrive Gran Turismo;480400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM262;330d xDrive Gran Turismo Advantage Edition;462000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM075;330d xDrive Sedan;447000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM263;330d xDrive Sedan Advantage Edition;448000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM076;330d xDrive Touring;461900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM264;330d xDrive Touring Advantage Edition;462000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM238;335d xDrive Gran Turismo;508400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM265;335d xDrive Gran Turismo Advantage Edition;489000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM077;335d xDrive Sedan;475000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM266;335d xDrive Sedan Advantage Edition;474000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM078;335d xDrive Touring;489900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM267;335d xDrive Touring Advantage Edition;489000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM079;335i Gran Turismo;453400;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM080;335i Sedan;424000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM081;335i Touring;438900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM082;335i xDrive Gran Turismo;495400;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM083;335i xDrive Sedan;444000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM084;335i xDrive Touring;480900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM239;418d Gran Coupé;344600;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM085;420d Cabriolet;449000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM086;420d Coupé;380000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM240;420d Gran Coupé;358900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM087;420d xDrive Coupé;400000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM241;420d xDrive Gran Coupé;378900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM088;420i Coupé;352500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM242;420i Gran Coupé;343400;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM089;420i xDrive Coupé;372500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM268;420i xDrive Gran Coupé;363400;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM243;425d Coupé;416400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM090;428i Cabriolet;453500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM091;428i Coupé;384500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM244;428i Gran Coupé;375400;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM245;428i xDrive Cabriolet;514000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM092;428i xDrive Coupé;404500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM246;428i xDrive Gran Coupé;395400;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM093;430d Coupé;479500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM269;430d Gran Coupé;470400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM247;430d xDrive Coupé;503500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM270;430d xDrive Gran Coupé;490400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM094;435d xDrive Coupé;527500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM271;435d xDrive Gran Coupé;517800;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM095;435i Cabriolet;542500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM096;435i Coupé;473500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM248;435i Gran Coupé;464400;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM097;435i xDrive Coupé;493500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM272;435i xDrive Gran Coupé;484400;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM098;518d Sedan;351000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM099;518d Touring;369900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM100;520d GT;435000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM101;520d Sedan;368000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM102;520d Sedan Comfort Edition;338900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM103;520d Touring;386900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM104;520d Touring Comfort Edition;356900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM105;520d xDrive Sedan;413000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM106;520d xDrive Sedan Comfort Edition;381900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM107;520d xDrive Touring;431900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM108;520d xDrive Touring Comfort Edition;399900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM109;520i Sedan;371000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM110;520i Touring;389900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM111;525d Sedan;421000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM112;525d Touring;439900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM113;525d xDrive Sedan;466000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM114;525d xDrive Touring;484900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM115;528i Sedan;409000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM116;528i Touring;427900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM117;528i xDrive Sedan;454000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM118;528i xDrive Touring;472900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM119;530d GT;536000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM120;530d Sedan;481000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM121;530d Touring;499900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM273;530d xDrive Gran Turismo M Sport Edition;589000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM122;530d xDrive GT;559000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM123;530d xDrive Sedan;504000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM124;530d xDrive Sedan Comfort Edition;468800;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM125;530d xDrive Touring;522900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM126;530d xDrive Touring Comfort Edition;486800;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM127;535d GT;596000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM128;535d Sedan;541000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM129;535d Touring;559900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM274;535d xDrive Gran Turismo M Sport Edition;649000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM130;535d xDrive GT;619000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM131;535d xDrive Sedan;564000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM275;535d xDrive Sedan Comfort Edition;527000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM132;535d xDrive Touring;582900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM276;535d xDrive Touring Comfort Edition;545000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM133;535i GT;556000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM134;535i Sedan;479000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM135;535i Touring;497900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM136;535i xDrive GT;579000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM137;535i xDrive Sedan;524000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM138;535i xDrive Touring;542900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM139;550i GT;736000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM140;550i Sedan;681000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM141;550i Touring;699900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM142;550i xDrive GT;759000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM143;550i xDrive Sedan;704000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM144;640d Cabriolet;903500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM145;640d Coupé;811500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM146;640d Gran Coupé;833500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM147;640d xDrive Cabriolet;938500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM148;640d xDrive Coupé;846500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM149;640d xDrive Gran Coupé;868500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM150;640i Cabriolet;864500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM151;640i Coupé;772500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM152;640i Gran Coupé;794500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM153;640i xDrive Cabriolet;899500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM154;640i xDrive Coupé;807500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM155;640i xDrive Gran Coupé;829500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM156;650i Cabriolet;984500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM157;650i Coupé;892500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM158;650i Gran Coupé;925500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM159;650i xDrive Cabriolet;1019500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM160;650i xDrive Coupé;927500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM161;650i xDrive Gran Coupé;960500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM162;730d;794000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM163;730d xDrive;828000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM164;730Ld;844000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM165;740d;856000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM166;740d xDrive;890000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM167;740i;836000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM168;740Li;886000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM169;750d xDrive;975000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM170;750i;944000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM171;750i xDrive;978000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM172;750Ld xDrive;1025000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM173;750Li;994000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM174;750Li xDrive;1028000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM175;760i;1386500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM176;760Li;1436500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM177;ActiveHybrid 3 Sedan, miljöbil;513000;Elhybrid;14BM080;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM178;ActiveHybrid 5 Sedan, miljöbil;588000;Elhybrid;14BM134;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM179;ActiveHybrid 7 LWB, miljöbil;945000;Elhybrid;14BM168;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM180;ActiveHybrid 7 SWB, miljöbil;895000;Elhybrid;14BM167;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM181;i3 BEV, miljöbil;339900;El;14BM011;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM182;i3 REX, miljöbil;375900;Laddhybrid;14BM011;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM249;i8, miljöbil;1199000;Laddhybrid;14BM249;-350000
Personbil;2014-11-14 00:00:00;2014;BMW;14BM183;M135i 3d;369500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM184;M135i 5d;377000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM185;M135i xDrive 3d;410000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM186;M135i xDrive 5d;417500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM250;M235i Coupé;412000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM251;M3 Sedan;686000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM277;M4 Cabriolet;795000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM252;M4 Coupé;699000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM188;M550d xDrive Sedan;781000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM189;M550d xDrive Touring;799900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM187;M5 Sedan;964000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM190;M6 Cabriolet;1246900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM191;M6 Coupé;1175900;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM192;M6 Gran Coupé;1229000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM193;X1 sDrive16d;289400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM194;X1 sDrive18d;302900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM195;X1 sDrive18i;283500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM196;X1 sDrive20d;322900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM197;X1 sDrive20d;322900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM198;X1 sDrive20i;308000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM199;X1 xDrive18d;320400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM200;X1 xDrive18d Comfort Edition;305000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM201;X1 xDrive20d;340400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM202;X1 xDrive20d Comfort Edition;324000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM203;X1 xDrive20i;325500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM204;X1 xDrive25d;370400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM205;X1 xDrive28i;374600;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM206;X3 sDrive18d;353900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM207;X3 xDrive20d;387900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM208;X3 xDrive20d Comfort Edition;369900;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM209;X3 xDrive20i;374000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM210;X3 xDrive28i;454000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM211;X3 xDrive30d;484000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM278;X3 xDrive30d M Sport Edition;499000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM212;X3 xDrive35d;538000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM279;X3 xDrive35d M Sport Edition;549000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM213;X3 xDrive35i;498000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM253;X4 xDrive20d;422400;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM254;X4 xDrive20i;428500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM255;X4 xDrive28i;488500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM256;X4 xDrive30d;518500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM257;X4 xDrive35d;572500;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM258;X4 xDrive35i;532500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM214;X5 M50d;824000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM215;X5 xDrive25d;559000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM216;X5 xDrive30d;589000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM217;X5 xDrive35i;604000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM218;X5 xDrive40d;634000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM219;X5 xDrive50i;775000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM220;X6 M;1119000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM221;X6 M50d;793000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM280;X6 M50d, nya modellen;874000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM222;X6 xDrive30d;575000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM281;X6 xDrive30d, nya modellen;643000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM223;X6 xDrive35i;580000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM282;X6 xDrive35i, nya modellen;658000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM224;X6 xDrive40d;613000;Diesel;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM225;X6 xDrive50i;740000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM283;X6 xDrive50i, nya modellen;829000;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM226;Z4 sDrive18i;358500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM227;Z4 sDrive20i;382500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM228;Z4 sDrive28i;450500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM229;Z4 sDrive35i;493500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;BMW;14BM230;Z4 sDrive35is;584500;Bensin;;
Personbil;2014-11-14 00:00:00;2014;Cadillac;14CA001;ATS 2.0 T AWD Luxury aut;406300;Bensin;;
Personbil;2014-11-14 00:00:00;2014;Cadillac;14CA002;ATS 2.0 T AWD Performance aut;432800;Bensin;;
Personbil;2014-11-14 00:00:00;2014;Cadillac;14CA003;ATS 2.0 T AWD Premium aut;463100;Bensin;;
Personbil;2014-11-14 00:00:00;2014;Cadillac;14CA004;ATS 2.0 T RWD Manuell Luxury;368500;Bensin;;
