Fordonstyp;FilSkapadDatum;Tillverkningsar;Marke;Kod;Modell;Nybilspris;BransleTyp;KodForJamforbarModell;Justering
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA004;E-PACE D150 AWD AT HSE R-Dynamic;558900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA005;E-PACE D150 AWD AT SE;486900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA006;E-PACE D150 AWD AT SE R-Dynamic;518900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA007;E-PACE D150 AWD R-Dynamic;396900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA008;E-PACE D150 AWD S;420900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA009;E-PACE D150 AWD S R-Dynamic;452900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA010;E-PACE D150 R-Dynamic;370900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA011;E-PACE D150 S;394900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA012;E-PACE D150 S R-Dynamic;426900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA013;E-PACE D180 AWD;386900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA014;E-PACE D180 AWD AT First Edition;631900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA015;E-PACE D180 AWD AT HSE;548900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA016;E-PACE D180 AWD AT HSE R-Dynamic;580900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA017;E-PACE D180 AWD AT SE;508900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA018;E-PACE D180 AWD AT SE R-Dynamic;540900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA019;E-PACE D180 AWD R-Dynamic;418900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA020;E-PACE D180 AWD S;442900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA021;E-PACE D180 AWD S R-Dynamic;474900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA022;E-PACE D240 AWD AT HSE;603900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA023;E-PACE D240 AWD AT HSE R-Dynamic;635900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA024;E-PACE D240 AWD AT S;523900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA026;E-PACE D240 AWD AT SE;563900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA027;E-PACE D240 AWD AT SE R-Dynamic;595900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA025;E-PACE D240 AWD AT S R-Dynamic;555900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA028;E-PACE P250 AWD AT;416900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA029;E-PACE P250 AWD AT First Edition;635900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA030;E-PACE P250 AWD AT HSE;552900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA031;E-PACE P250 AWD AT HSE R-Dynamic;584900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA032;E-PACE P250 AWD AT R-Dynamic;448900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA033;E-PACE P250 AWD AT S;472900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA035;E-PACE P250 AWD AT SE;512900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA036;E-PACE P250 AWD AT SE R-Dynamic;544900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA034;E-PACE P250 AWD AT S R-Dynamic;504900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA037;E-PACE P300 AWD AT HSE;607900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA038;E-PACE P300 AWD AT HSE R-Dynamic;639900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA039;E-PACE P300 AWD AT S;527900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA041;E-PACE P300 AWD AT SE;567900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA042;E-PACE P300 AWD AT SE R-Dynamic;599900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA040;E-PACE P300 AWD AT S R-Dynamic;559900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA262;E-PACE Signature D150 AWD AUT;366200;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA263;E-PACE Signature FE D150 AWD AUT;343500;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA264;E-PACE Signature FE P200 AWD AUT;343500;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA265;E-PACE Signature P200 AWD AUT;366200;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA043;F-PACE Portfolio 20d AWD;544900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA044;F-PACE Portfolio 25d AWD AT;614900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA045;F-PACE Portfolio 25t AWD AT;596900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA046;F-PACE Portfolio 30d AWD AT;676900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA047;F-PACE Portfolio 35t AWD AT;690900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA048;F-PACE Portfolio E-Performance;517900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA049;F-PACE Prestige 20d AWD;503900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA050;F-PACE Prestige 25d AWD AT;572900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA051;F-PACE Prestige 25t AWD AT;555900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA052;F-PACE Prestige 30d AWD AT;635900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA053;F-PACE Prestige 35t AWD AT;649900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA054;F-PACE Prestige E-Performance;476900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA055;F-PACE Pure 20d AT Diesel Portfolio;543900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA056;F-PACE Pure 20d AT Diesel Prestige;502900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA057;F-PACE Pure 20d AT Diesel Pure;465900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA058;F-PACE Pure 20d AT Diesel R-Sport;529900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA059;F-PACE Pure 20d AWD;466900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA060;F-PACE Pure 25d AWD AT;536900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA061;F-PACE Pure 25t AWD AT;518900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA062;F-PACE Pure 30d AWD AT;598900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA063;F-PACE Pure 35t AWD AT;612900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA065;F-PACE Pure Edition 20d AT;429900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA066;F-PACE Pure Edition 20d AWD AT;451900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA064;F-PACE Pure E-Performance;439900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA067;F-PACE R-Sport 20d AWD;530900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA068;F-PACE R-Sport 25d AWD AT;600900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA069;F-PACE R-Sport 25t AWD AT;582900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA070;F-PACE R-Sport 30d AWD AT;662900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA071;F-PACE R-Sport 35t AWD AT;676900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA073;F-PACE R-Sport Edition 20d AWD AT;589900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA074;F-PACE R-Sport Edition 25d AWD AT;627900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA072;F-PACE R-Sport E-Performance;503900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA075;F-PACE S 30d AWD AT;736900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA076;F-PACE S AWD AT;781900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA077;F-TYPE 400 Sport AT;1045900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA078;F-TYPE 400 Sport AT Convertible;1116900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA079;F-TYPE 400 Sport AWD AT;1106900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA080;F-TYPE 400 Sport AWD AT Convertible;1176900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA081;F-TYPE P300 AT;609900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA082;F-TYPE P300 AT Convertible;682900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA083;F-TYPE P300 AT R-Dynamic;659900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA084;F-TYPE P300 AT R-Dynamic Convertible;731900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA085;F-TYPE P340;702900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA086;F-TYPE P340 Convertible;775900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA087;F-TYPE P340 R-Dynamic;752900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA088;F-TYPE P340 R-Dynamic Convertible;824900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA089;F-TYPE P380;849900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA090;F-TYPE P380;921900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA091;F-TYPE P380 AWD AT;936900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA092;F-TYPE P380 AWD AT Convertible;1008900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA093;F-TYPE P380 AWD AT R-Dynamic;986900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA094;F-TYPE P380 AWD AT R-Dynamic Convertible;1058900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA096;F-TYPE P380 R-Dynamic;970900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA095;F-TYPE P380 R-Dynamic;898900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA097;F-TYPE R AWD AT;1220900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA098;F-TYPE R AWD AT Convertible;1290900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA266;F-Type Signature Coupe P300 AUT;629900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA267;F-Type Signature RS Coupe P300 AUT;669900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA099;F-TYPE SVR AWD AT;1460900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA100;F-TYPE SVR AWD AT Convertible;1528900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA217;I-PACE First Edition, miljöbil;1071900;El;18JA029;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA218;I-PACE HSE, miljöbil;963900;El;18JA030;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA219;I-PACE S, miljöbil;819900;El;18JA028;22700
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA220;I-PACE SE, miljöbil;899900;El;18JA033;28300
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA101;XE Portfolio 20d;407900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA102;XE Portfolio 20d AWD AT;459900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA103;XE Portfolio 20t AT;407900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA104;XE Portfolio 25d AWD AT;503900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA105;XE Portfolio 25t AT;451900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA106;XE Portfolio 25t AWD AT;478900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA107;XE Portfolio E-Performance;395900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA108;XE Prestige 20d;376900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA109;XE Prestige 20d AWD AT;428900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA110;XE Prestige 20t AT;376900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA111;XE Prestige 25d AWD AT;472900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA112;XE Prestige 25t AT;420900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA113;XE Prestige 25t AWD AT;447900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA114;XE Prestige E-Performance;364900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA115;XE Pure 20d;354900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA116;XE Pure 20d AWD AT;406900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA117;XE Pure 20t AT;354900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA118;XE Pure 25d AWD AT;450900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA119;XE Pure 25t AT;398900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA120;XE Pure 25t AWD AT;425900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA122;XE Pure Edition 20d;349900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA121;XE Pure E-Performance;342900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA123;XE R-Sport 20d;391900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA124;XE R-Sport 20d AWD AT;443900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA125;XE R-Sport 20t AT;391900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA126;XE R-Sport 25d AWD AT;487900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA127;XE R-Sport 25t AT;435900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA128;XE R-Sport 25t AWD AT;462900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA130;XE R-Sport Edition 20d AT;479900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA131;XE R-Sport Edition 20t AT;459900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA132;XE R-Sport Edition 25t AT;499000;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA129;XE R-Sport E-Performance;379900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA133;XE S AT;544900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA221;XE Signature D180 AT;366300;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA222;XE Signature D240 AWD AT;424600;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA223;XE Signature P200 AT;343500;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA224;XE Signature P250 AT;389000;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA225;XE Signature P300 AWD AT;444900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA226;XE Signature RS D180 AT;376200;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA227;XE Signature RS D180 AWD AT;398700;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA228;XE Signature RS D240 AWD AT;434500;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA229;XE Signature RS P200 AT;353400;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA230;XE Signature RS P250 AT;398900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA231;XE Signature RS P300 AWD AT;454800;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA232;XE Spirit Edition D180 AT;284900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA233;XE Ultimate Edition D180 AT;369900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA234;XE Ultimate Edition P200 AT;349900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA134;XF Portfolio 20d;462900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA135;XF Portfolio 20d AWD AT;513900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA136;XF Portfolio 20t AT;511900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA137;XF Portfolio 25d AT;530900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA138;XF Portfolio 25d AWD AT;557900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA139;XF Portfolio 25t AT;555900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA140;XF Portfolio 25t AWD AT;582900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA141;XF Portfolio 30d AT;599900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA142;XF Portfolio 35t AT;615900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA143;XF Portfolio 35t AWD AT;642900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA144;XF Portfolio E-Performance;451900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA145;XF Prestige 20d;437900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA146;XF Prestige 20d AWD AT;488900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA147;XF Prestige 20t AT;486900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA148;XF Prestige 25d AT;505900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA149;XF Prestige 25d AWD AT;532900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA150;XF Prestige 25t AT;530900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA151;XF Prestige 25t AWD AT;557900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA152;XF Prestige 30d AT;574900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA153;XF Prestige 35t AT;590900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA154;XF Prestige 35t AWD AT;617900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA155;XF Prestige E-Performance;426900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA156;XF Pure 20d;402900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA157;XF Pure 20d AWD AT;453900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA158;XF Pure 20t AT;451900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA159;XF Pure 25d AT;470900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA160;XF Pure 25d AWD AT;497900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA161;XF Pure 25t AT;495900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA162;XF Pure 25t AWD AT;522900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA163;XF Pure 35t AT;555900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA164;XF Pure 35t AWD AT;582900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA166;XF Pure Edition 20d AT;394900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA165;XF Pure E-Performance;391900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA167;XF R-Sport 20d;447900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA168;XF R-Sport 20d AWD AT;498900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA169;XF R-Sport 20t AT;496900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA170;XF R-Sport 25d AT;515900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA171;XF R-Sport 25d AWD AT;542900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA172;XF R-Sport 25t AT;540900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA173;XF R-Sport 25t AWD AT;567900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA174;XF R-Sport 30d AT;584900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA175;XF R-Sport 35t AT;600900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA176;XF R-Sport 35t AWD AT;627900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA178;XF R-Sport Edition 20d AT;519900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA179;XF R-Sport Edition 20t AT;519900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA180;XF R-Sport Edition 25d AT;559900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA177;XF R-Sport E-Performance;436900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA181;XF S 30d AT;613900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA182;XF S AT;659900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA183;XF S AWD AT;686900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA235;XF Signature D163 AT E-Performance;389000;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA236;XF Signature D180 AT;394900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA237;XF Signature D180 AWD AT;417400;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA238;XF Signature D240 AWD AT;462400;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA239;XF Signature P250 AT;439900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA240;XF Signature P300 AWD AT;507400;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA241;XF Signature RS D163 AT E-Performance;408900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA242;XF Signature RS D180 AT;414800;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA243;XF Signature RS D180 AWD AT;437300;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA244;XF Signature RS D240 AWD AT;482300;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA245;XF Signature RS P250 AT;459800;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA246;XF Signature RS P300 AWD AT;527300;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA247;XF Spirit Edition D180 AT;312900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA184;XF Sportbrake Portfolio 20d AT;506900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA185;XF Sportbrake Portfolio 20d AWD AT;533900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA186;XF Sportbrake Portfolio 25d AWD AT;577900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA187;XF Sportbrake Portfolio 25t AT;575900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA188;XF Sportbrake Portfolio 30d AT;619900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA189;XF Sportbrake Portfolio E-Performance;471900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA190;XF Sportbrake Prestige 20d AT;481900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA191;XF Sportbrake Prestige 20d AWD AT;508900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA192;XF Sportbrake Prestige 25d AWD AT;552900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA193;XF Sportbrake Prestige 25t AT;550900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA194;XF Sportbrake Prestige E-Performance;446900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA195;XF Sportbrake Pure 20d AT;446900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA196;XF Sportbrake Pure 20d AWD AT;473900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA197;XF Sportbrake Pure 25t AT;515900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA199;XF Sportbrake Pure Edition 20d AT;409800;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA200;XF Sportbrake Pure Edition 20d AWD AT;434700;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA198;XF Sportbrake Pure E-Performance;411900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA201;XF Sportbrake R-Sport 20d AT;491900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA202;XF Sportbrake R-Sport 20d AWD AT;518900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA203;XF Sportbrake R-Sport 25d AWD AT;562900;Diesel;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA204;XF Sportbrake R-Sport 25t AT;560900;Bensin;;
Personbil;2018-11-16 00:00:00;2018;Jaguar;18JA205;XF Sportbrake R-Sport Business Edition 20d AT;448900;Diesel;;
