Fordonstyp;FilSkapadDatum;Tillverkningsar;Marke;Kod;Modell;Nybilspris;BransleTyp;KodForJamforbarModell;Justering
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO518;Ranger Double Cab LIMITED 2.2 TDCi 150 hk 4X4;343000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO519;Ranger Double Cab LIMITED 3.2 TDCi 200 hk 4X4;355500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO520;Ranger Double Cab WILDTRAK 3.2 TDCi 200 hk 4X4;380500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO521;Ranger Double Cab XL 2.2 TDCi 150 hk 4X4;283000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO522;Ranger Double Cab XLT 2.2 TDCi 150 hk 4X4;313000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO523;Ranger Regular Cab XL 2.2 TDCi 125 hk 4X2;231000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO524;Ranger Regular Cab XL 2.2 TDCi 125 hk 4X4;251000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO525;Transit Custom Dubbelhytt Skåp Trend 310 2.2 TDCi 125 hk;327800;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO526;Transit Custom Dubbelhytt Skåp Trend 310 2.2 TDCi 155 hk;344800;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO527;Transit Custom Skåp Bas 270 2.2 TDCi 100 hk;248800;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO528;Transit Custom Skåp ECOnetic 270 2.2 TDCi 100 hk;254500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO529;Transit Custom Skåp ECOnetic 310 2.2 TDCi 100 hk;268500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO530;Transit Custom Skåp Limited 270 2.2 TDCi 125 hk;294300;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO531;Transit Custom Skåp Limited 270 2.2 TDCi 155 hk;311300;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO577;Transit Custom Skåp Limited 310 2.2 TDCi 125 hk;310300;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO578;Transit Custom Skåp Limited 310 2.2 TDCi 155 hk;327300;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO532;Transit Custom Skåp Sport 290 2.2 TDCi 155 hk;342300;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO533;Transit Custom Skåp Trend 270 2.2 TDCi 125 hk;281800;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO534;Transit Custom Skåp Trend 270 2.2 TDCi 155 hk;298800;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO535;Transit Custom Skåp Trend 310 2.2 TDCi 125 hk;295800;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO536;Transit Custom Skåp Trend 310 2.2 TDCi 155 hk;312800;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO537;Transit Dubbelhytt Bas 300 2.2 TDCi 125 hk FWD;273500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO538;Transit Dubbelhytt Skåp Trend 300 2.2 TDCi 125 hk FWD;318500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO539;Transit Dubbelhytt Skåp Trend 300 2.2 TDCi 140 hk FWD;328000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO540;Transit Dubbelhytt Skåp Trend 350 2.2 TDCi 125 hk 4WD;411000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO541;Transit Dubbelhytt Skåp Trend 350 2.2 TDCi 125 hk FWD;326500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO542;Transit Dubbelhytt Skåp Trend 350 2.2 TDCi 125 hk RWD;371500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO543;Transit Dubbelhytt Skåp Trend 350 2.2 TDCi 140 hk FWD;334000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO544;Transit Dubbelhytt Skåp Trend 350 2.2 TDCi 155 hk RWD;386500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO545;Transit Dubbelhytt Trend 300 2.2 TDCi 125 hk FWD;288500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO546;Transit Dubbelhytt Trend 300 2.2 TDCi 140 hk FWD;298000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO547;Transit Dubbelhytt Trend 350 2.2 TDCi 125 hk 4WD;381000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO548;Transit Dubbelhytt Trend 350 2.2 TDCi 125 hk RWD;341500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO549;Transit Dubbelhytt Trend 350 2.2 TDCi 155 hk RWD;356500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO550;Transit Enkelhytt Bas 300 2.2 TDCi 100 hk FWD;228000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO551;Transit Enkelhytt Bas 300 2.2 TDCi 125 hk FWD;246500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO552;Transit Enkelhytt Bas 300 2.2 TDCi 140 hk FWD;256000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO553;Transit Enkelhytt Bas 350 2.2 TDCi 125 hk RWD;306500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO554;Transit Enkelhytt Trend 300 2.2 TDCi 125 hk FWD;268500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO555;Transit Enkelhytt Trend 300 2.2 TDCi 140 hk FWD;278000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO556;Transit Enkelhytt Trend 350 2.2 TDCi 125 hk 4WD;361000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO557;Transit Enkelhytt Trend 350 2.2 TDCi 125 hk FWD;276500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO558;Transit Enkelhytt Trend 350 2.2 TDCi 125 hk RWD;321500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO559;Transit Enkelhytt Trend 350 2.2 TDCi 140 hk FWD;284000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO560;Transit Enkelhytt Trend 350 2.2 TDCi 155 hk RWD;336500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO561;Transit Skåp Bas 260 2.2 TDCi 100 hk FWD;244000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO562;Transit Skåp Bas 300 2.2 TDCi 125 hk FWD;271500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO563;Transit Skåp ECOnetic 280 ECO 2.2 TDCi 100 hk FWD;251700;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO564;Transit Skåp ECOnetic 350 ECO 2.2 TDCi 125 hk FWD;296000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO565;Transit Skåp Limited 300 2.2 TDCi 140 hk FWD;311000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO566;Transit Skåp Limited 350 2.2 TDCi 140 hk FWD;319000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO567;Transit Skåp Limited 350 2.2 TDCi 155 hk RWD;371500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO568;Transit Skåp Trend 300 2.2 TDCi 125 hk FWD;291500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO569;Transit Skåp Trend 300 2.2 TDCi 140 hk FWD;301000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO570;Transit Skåp Trend 330 2.2 TDCi 125 hk 4WD;377000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO571;Transit Skåp Trend 330 2.2 TDCi 155 hk RWD;352500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO572;Transit Skåp Trend 350 2.2 TDCi 125 hk 4WD;386000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO573;Transit Skåp Trend 350 2.2 TDCi 125 hk FWD;301500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO574;Transit Skåp Trend 350 2.2 TDCi 125 hk RWD;346500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO575;Transit Skåp Trend 350 2.2 TDCi 140 hk FWD;309000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Ford;13FO576;Transit Skåp Trend 350 2.2 TDCi 155 hk RWD;361500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Hyundai;13HY501;H-1 Skåp 2.5 CRDi 136 hk;237375;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Hyundai;13HY502;H-1 Skåp 2.5 CRDi 170 hk;282375;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Isuzu;13IS501;D-Max Crew Cab 2.5D 163 hk;315600;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Isuzu;13IS504;D-Max Crew Cab 2.5D Kuro 163 hk;340600;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Isuzu;13IS505;D-Max Crew Cab 2.5D Shiro 163 hk;315600;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Isuzu;13IS502;D-Max Crew Cab 2.5D Zentih 163 hk;340600;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Isuzu;13IS503;D-Max Extended Cab 2.5D 163 hk;290600;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Isuzu;13IS506;D-Max Extended Cab 2.5D Shiro 163 hk;290600;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV501;Daily 29L11 chassi;276000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV502;Daily 29L11 chassi dybbelhytt;291000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV503;Daily 29L11 skåp;290300;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV504;Daily 29L13 chassi;284700;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV505;Daily 29L13 chassi dubbelhytt;299700;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV506;Daily 29L13 skåp;299100;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV507;Daily 35C11 chassi;336000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV508;Daily 35C11 chassi dubbelhytt;351000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV509;Daily 35C11 skåp;362800;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV510;Daily 35C13 chassi;344700;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV511;Daily 35C13 chassi dubbelhytt;359700;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV512;Daily 35C13 skåp;371600;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV513;Daily 35C15 chassi;354700;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV514;Daily 35C15 chassi dubbelhytt;369700;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV515;Daily 35C15L skåp;381600;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV516;Daily 35C17 chassi;363500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV517;Daily 35C17 chassi dubbelhytt;378500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV518;Daily 35C17 skåp;390300;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV519;Daily 35C21 chassi;381000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV520;Daily 35C21 chassi dubbelhytt;396000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV521;Daily 35C21 skåp;407800;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV522;Daily 35S11 chassi;308500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV523;Daily 35S11 chassi dubbelhytt;327800;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV524;Daily 35S11 skåp;323500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV525;Daily 35S13 chassi;317200;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV526;Daily 35S13 chassi dubbelhytt;336600;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV527;Daily 35S13 skåp;332200;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV528;Daily 35S15 chassi;326000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV529;Daily 35S15 chassi dubbelhytt;345300;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV530;Daily 35S15 skåp;341000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV531;Daily 35S17 chassi;336000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV532;Daily 35S17 chassi dubbelhytt;355300;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV533;Daily 35S17 skåp;351000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV534;Daily 35S21 chassi;353500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV535;Daily 35S21 chassi dubbelhytt;372800;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Iveco;13IV536;Daily 35S21 skåp;368500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Land Rover;13LR501;Defender 110 PickUp Double Cab S;357000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Land Rover;13LR502;Defender 110 PickUp High Capacity E;325000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Land Rover;13LR503;Defender 110 Station Wagon;356000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Land Rover;13LR506;Defender 130 PickUp Double Cab High Capacity;363900;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Land Rover;13LR504;Defender 90 PickUp E;286000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Land Rover;13LR505;Defender 90 Station Wagon S;338000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB501;Citan 108 CDI;183200;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB502;Citan 108 CDI Kombi;213300;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB503;Citan 109 CDI;187000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB504;Citan 109 CDI Kombi;217100;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB561;Citan 111 CDI Kombi;227600;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB562;Citan 111 CDI skåp;199800;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB563;Citan 112 Kombi;210200;Bensin;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB564;Citan 112 skåp;180000;Bensin;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB505;Sprinter 210 CDI Chassi Dubbelhytt;327600;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB565;Sprinter 210 CDI Chassi Dubbelhytt, nya modellen;330800;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB506;Sprinter 210 CDI Chassi Enkelhytt;302000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB566;Sprinter 210 CDI Chassi Enkelhytt, nya modellen;305000;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB507;Sprinter 210 CDI Skåp;328100;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB567;Sprinter 210 CDI Skåp, nya modellen;331300;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB508;Sprinter 213 CDI Chassi Dubbelhytt;359500;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB568;Sprinter 213 CDI Chassi Dubbelhytt, nya modellen;363100;Diesel;;
LattLastbil;2013-11-15 00:00:00;2013;Mercedes Benz;13MB509;Sprinter 213 CDI Chassi Enkelhytt;333800;Diesel;;
