Fordonstyp;FilSkapadDatum;Tillverkningsar;Marke;Kod;Modell;Nybilspris;BransleTyp;KodForJamforbarModell;Justering
Personbil;2015-11-13 00:00:00;2015;Audi;15AU107;A4 Avant 1.8 TFSI 170hk quattro Sports Edition;325900;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU108;A4 Avant 1.8 TFSI 170hk Sports Edition;308400;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU109;A4 Avant 2.0 TDI 136hk ultra;309500;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU110;A4 Avant 2.0 TDI 136hk ultra Sports Edition;320000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU111;A4 Avant 2.0 TDI 150hk;309500;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU354;A4 Avant 2.0 TDI 150hk Proline Edition;309000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU112;A4 Avant 2.0 TDI 150hk quattro;327000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU113;A4 Avant 2.0 TDI 150hk quattro Sports Edition;324800;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU355;A4 Avant 2.0 TDI 150hk Sport;337000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU356;A4 Avant 2.0 TDI 150hk Sport Proline Edition;324000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU114;A4 Avant 2.0 TDI 150hk Sports Edition;307300;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU115;A4 Avant 2.0 TDI 190hk;321900;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU357;A4 Avant 2.0 TDI 190hk Proline Edition;325000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU116;A4 Avant 2.0 TDI 190hk quattro;339400;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU117;A4 Avant 2.0 TDI 190hk quattro Sports Edition;337200;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU358;A4 Avant 2.0 TDI 190hk quattro S tronic;378000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU359;A4 Avant 2.0 TDI 190hk quattro S tronic Proline Edition;365000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU360;A4 Avant 2.0 TDI 190hk quattro S tronic Sport;389000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU361;A4 Avant 2.0 TDI 190hk quattro S tronic Sport Proline Edition;376000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU362;A4 Avant 2.0 TDI 190hk Sport;349000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU363;A4 Avant 2.0 TDI 190hk Sport Proline Edition;336000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU118;A4 Avant 2.0 TDI 190hk Sports Edition;319700;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU119;A4 Avant 2.0 TFSI 225hk quattro;345600;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU120;A4 Avant 2.0 TFSI 225hk quattro Sports Edition;356100;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU364;A4 Avant 2.0 TFSI 252hk quattro S tronic;396000;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU365;A4 Avant 2.0 TFSI 252hk quattro S tronic Sport;407000;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU124;A4 Avant 2.0 TFSI E85 180hk, miljöbil;313500;Alkohol;15AU124;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU122;A4 Avant 2.0 TFSI E85 180hk quattro, miljöbil;331000;Alkohol;15AU122;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU121;A4 Avant 2.0 TFSI E85 180hk quattro Sports Edition, miljöbil;341500;Alkohol;15AU121;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU123;A4 Avant 2.0 TFSI E85 180hk Sports Edition, miljöbil;324000;Alkohol;15AU123;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU366;A4 Avant 2.0 TFSI ultra 190hk;332000;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU367;A4 Avant 2.0 TFSI ultra 190hk Sport;343000;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU368;A4 Avant 3.0 TDI 218hk quattro S tronic;422000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU369;A4 Avant 3.0 TDI 218hk quattro S tronic Sport;433000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU125;A4 Avant 3.0 TDI 245hk quattro S tronic;456200;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU126;A4 Avant 3.0 TDI 245hk quattro S tronic Sports Edition;466700;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU370;A4 Avant 3.0 TDI 272hk quattro tiptronic;468000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU371;A4 Avant 3.0 TDI 272hk quattro tiptronic Proline Edition;455000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU372;A4 Avant 3.0 TDI 272hk quattro tiptronic Sport;479000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU373;A4 Avant 3.0 TDI 272hk quattro tiptronic Sport Proline Edition;466000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU127;A4 Avant 3.0 TFSI 272hk quattro S tronic;448700;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU128;A4 Avant 3.0 TFSI 272hk quattro S tronic Sports Edition;459200;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU374;A4 Sedan 1.4 TFSI 150hk;299000;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU375;A4 Sedan 1.4 TFSI 150hk Sport;314000;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU129;A4 Sedan 1.8 TFSI 170hk;284900;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU130;A4 Sedan 1.8 TFSI 170hk quattro;302400;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU131;A4 Sedan 1.8 TFSI 170hk quattro Sports Edition;312900;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU132;A4 Sedan 1.8 TFSI 170hk Sports Edition;295400;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU133;A4 Sedan 2.0 TDI 136hk ultra;296500;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU134;A4 Sedan 2.0 TDI 136hk ultra Sports Edition;307000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU135;A4 Sedan 2.0 TDI 150hk;296500;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU376;A4 Sedan 2.0 TDI 150hk Proline Edition;296000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU136;A4 Sedan 2.0 TDI 150hk quattro;314000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU137;A4 Sedan 2.0 TDI 150hk quattro Sports Edition;311800;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU377;A4 Sedan 2.0 TDI 150hk Sport;324000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU378;A4 Sedan 2.0 TDI 150hk Sport Proline Edition;311000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU138;A4 Sedan 2.0 TDI 150hk Sports Edition;294300;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU139;A4 Sedan 2.0 TDI 190hk;308900;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU379;A4 Sedan 2.0 TDI 190hk Proline Edition;312000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU140;A4 Sedan 2.0 TDI 190hk quattro;326400;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU141;A4 Sedan 2.0 TDI 190hk quattro Sports Edition;324200;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU380;A4 Sedan 2.0 TDI 190hk quattro S tronic;365000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU381;A4 Sedan 2.0 TDI 190hk quattro S tronic Proline Edition;352000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU382;A4 Sedan 2.0 TDI 190hk quattro S tronic Sport;376000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU383;A4 Sedan 2.0 TDI 190hk quattro S tronic Sport Proline Edition;363000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU384;A4 Sedan 2.0 TDI 190hk Sport;336000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU385;A4 Sedan 2.0 TDI 190hk Sport Proline Edition;323000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU142;A4 Sedan 2.0 TDI 190hk Sports Edition;306700;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU386;A4 Sedan 2.0 TFSI 190hk;319000;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU143;A4 Sedan 2.0 TFSI 225 quattro;332600;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU144;A4 Sedan 2.0 TFSI 225 quattro Sports Edition;343100;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU387;A4 Sedan 2.0 TFSI 252hk quattro S tronic;383000;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU388;A4 Sedan 2.0 TFSI 252hk quattro S tronic Sport;394000;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU148;A4 Sedan 2.0 TFSI E85 180hk, miljöbil;300500;Alkohol;15AU148;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU146;A4 Sedan 2.0 TFSI E85 180hk quattro, miljöbil;318000;Alkohol;15AU146;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU145;A4 Sedan 2.0 TFSI E85 180hk quattro Sports Edition, miljöbil;328500;Alkohol;15AU145;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU147;A4 Sedan 2.0 TFSI E85 180hk Sports Edition, miljöbil;311000;Alkohol;15AU147;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU389;A4 Sedan 2.0 TFSI ultra 190hk Sport;330000;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU390;A4 Sedan 3.0 TDI 218hk quattro S tronic;409000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU391;A4 Sedan 3.0 TDI 218hk quattro S tronic Sport;420000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU149;A4 Sedan 3.0 TDI 245hk quattro S tronic;443200;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU150;A4 Sedan 3.0 TDI 245hk quattro S tronic Sports Edition;453700;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU392;A4 Sedan 3.0 TDI 272hk quattro tiptronic;455000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU393;A4 Sedan 3.0 TDI 272hk quattro tiptronic Proline Edition;442000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU394;A4 Sedan 3.0 TDI 272hk quattro tiptronic Sport;466000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU395;A4 Sedan 3.0 TDI 272hk quattro tiptronic Sport Proline Edition;453000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU151;A4 Sedan 3.0 TFSI 272hk quattro S tronic;435700;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU152;A4 Sedan 3.0 TFSI 272hk quattro S tronic Sports Edition;446200;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU153;A5 Cabriolet 1.8 TFSI 170hk;361600;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU154;A5 Cabriolet 1.8 TFSI 170hk Sports Edition;372100;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU155;A5 Cabriolet 2.0 TDI 150hk;392900;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU156;A5 Cabriolet 2.0 TDI 150hk Sports Edition;403400;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU157;A5 Cabriolet 2.0 TDI 190hk;405400;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU158;A5 Cabriolet 2.0 TDI 190hk quattro;422900;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU159;A5 Cabriolet 2.0 TDI 190hk quattro Sports Edition;426800;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU160;A5 Cabriolet 2.0 TDI 190hk Sports Edition;409300;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU161;A5 Cabriolet 2.0 TFSI 225hk quattro S tronic;445700;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU162;A5 Cabriolet 2.0 TFSI 225hk quattro S tronic Sports Edition;456200;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU396;A5 Cabriolet 2.0 TFSI 230hk quattro S tronic;452600;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU397;A5 Cabriolet 2.0 TFSI 230hk quattro S tronic Sports Edition;463100;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU317;A5 Cabriolet 3.0 TDI 218hk quattro S tronic;480800;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU318;A5 Cabriolet 3.0 TDI 218hk quattro S tronic Sports Edition;491300;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU163;A5 Cabriolet 3.0 TDI 245hk quattro S tronic;554700;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU164;A5 Cabriolet 3.0 TDI 245hk quattro S tronic Sports Edition;565200;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU165;A5 Cabriolet 3.0 TFSI 272hk quattro S tronic;528300;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU166;A5 Cabriolet 3.0 TFSI 272hk quattro S tronic Sports Edition;538800;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU167;A5 Coupé 1.8 TFSI 170hk;319000;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU168;A5 Coupé 1.8 TFSI 170hk Sports Edition;329500;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU169;A5 Coupé 2.0 TDI 190hk;362400;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU170;A5 Coupé 2.0 TDI 190hk quattro;379900;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU171;A5 Coupé 2.0 TDI 190hk quattro Sports Edition;383800;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU172;A5 Coupé 2.0 TDI 190hk Sports Edition;366300;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU173;A5 Coupé 2.0 TFSI 225hk quattro;382500;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU174;A5 Coupé 2.0 TFSI 225hk quattro Sports Edition;393000;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU398;A5 Coupé 2.0 TFSI 230hk quattro;388800;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU399;A5 Coupé 2.0 TFSI 230hk quattro Sports Edition;399600;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU319;A5 Coupé 3.0 TDI 218hk quattro S tronic;436600;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU320;A5 Coupé 3.0 TDI 218hk quattro S tronic Sports Edition;447100;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU175;A5 Coupé 3.0 TDI 245hk quattro S tronic;490200;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU176;A5 Coupé 3.0 TDI 245hk quattro S tronic Sports Edition;500700;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU177;A5 Coupé 3.0 TFSI 272hk quattro S tronic;484100;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU178;A5 Coupé 3.0 TFSI 272hk quattro S tronic Sports Edition;494600;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU179;A5 Sportback 1.8 TFSI 144hk;291000;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU180;A5 Sportback 1.8 TFSI 144hk Sports Edition;301500;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU181;A5 Sportback 1.8 TFSI 170hk;312700;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU182;A5 Sportback 1.8 TFSI 170hk Sports Edition;323200;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU183;A5 Sportback 2.0 TDI 136hk ultra;344000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU184;A5 Sportback 2.0 TDI 136hk ultra Sports Edition;354500;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU185;A5 Sportback 2.0 TDI 150hk;344000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU186;A5 Sportback 2.0 TDI 150hk Sports Edition;354500;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU187;A5 Sportback 2.0 TDI 190hk;356500;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU188;A5 Sportback 2.0 TDI 190hk quattro;374000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU189;A5 Sportback 2.0 TDI 190hk quattro Sports Edition;377900;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU190;A5 Sportback 2.0 TDI 190hk Sports Edition;360400;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU191;A5 Sportback 2.0 TFSI 225hk quattro;376700;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU192;A5 Sportback 2.0 TFSI 225hk quattro Sports Edition;387200;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU400;A5 Sportback 2.0 TFSI 230hk quattro;382900;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU401;A5 Sportback 2.0 TFSI 230hk quattro Sports Edition;393700;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU321;A5 Sportback 3.0 TDI 218hk quattro S tronic;430900;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU322;A5 Sportback 3.0 TDI 218hk quattro S tronic Sports Edition;441400;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU193;A5 Sportback 3.0 TDI 245hk quattro S tronic;485300;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU194;A5 Sportback 3.0 TDI 245hk quattro S tronic Sports Edition;495800;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU195;A5 Sportback 3.0 TFSI 272hk quattro S tronic;479300;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU196;A5 Sportback 3.0 TFSI 272hk quattro S tronic Sports Edition;489800;Bensin;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU197;A6 allroad 3.0 TDI 218hk quattro S tronic;509400;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU198;A6 allroad 3.0 TDI 218hk quattro S tronic Sports Edition;448400;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU199;A6 allroad 3.0 TDI 272hk quattro S tronic;542000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU200;A6 allroad 3.0 TDI 272hk quattro S tronic Sports Edition;545900;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU201;A6 allroad 3.0 TDI 320hk  quattro tiptronic;591000;Diesel;;
Personbil;2015-11-13 00:00:00;2015;Audi;15AU202;A6 allroad 3.0 TDI 320hk  quattro tiptronic Sports Edition;594900;Diesel;;
