Fordonstyp;FilSkapadDatum;Tillverkningsar;Marke;Kod;Modell;Nybilspris;BransleTyp;KodForJamforbarModell;Justering
Personbil;2019-11-04 00:00;2019;Seat;19SE001;Alhambra 1.4 TSI 150 Style;291900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE002;Alhambra 2.0 TDI 150 4Drive Xcellence;342900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE003;Alhambra 2.0 TDI 177 DSG7 4Drive Xcellence;370900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE004;Alhambra 2.0 TDI 177 DSG7 4Drive Xcellence Swedish Edition;379900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE005;Arona 1.0 TGI 90 FR, miljöbil;184900;Gas;19SE010;12000
Personbil;2019-11-04 00:00;2019;Seat;19SE006;Arona 1.0 TGI 90 Style, miljöbil;169900;Gas;19SE010;
Personbil;2019-11-04 00:00;2019;Seat;19SE007;Arona 1.0 TSI 115 FR;184900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE008;Arona 1.0 TSI 115 Style;172900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE009;Arona 1.0 TSI 115 Xcellence;184900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE010;Arona 1.0 TSI 95 Style;164900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE011;Arona 1.5 TSI 150 FR;195900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE012;Arona 1.6 TDI 95 Style;212900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE013;Arona 1.6 TDI 95 Xcellence;201900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE014;Ateca 1.0 TSI 115 Style;214900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE015;Ateca 1.5 TSI 150 EVO 4Drive DSG7 FR;295900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE016;Ateca 1.5 TSI 150 EVO DSG7 4Drive Style;262900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE017;Ateca 1.5 TSI 150 EVO DSG7 4Drive Xcellence;295900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE018;Ateca 1.5 TSI 150 EVO DSG7 Style;253900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE019;Ateca 1.5 TSI 150 EVO FR;269900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE020;Ateca 1.5 TSI 150 EVO Xcellence;269900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE021;Ateca 1.6 TDI 115 Style;247900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE022;Ateca 2.0 TDI 150 FR;297900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE023;Ateca 2.0 TDI 190 4Drive DSG7 FR;337900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE024;Ateca 2.0 TSI 190 4Drive DSG7 FR;309900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE025;Cupra Ateca 2.0 TSI 300 4Drive DSG7 Cupra;409900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE026;Ibiza 1.0 MPI 80 Style;139900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE027;Ibiza 1.0 TGI 90 FR, miljöbil;189900;Gas;19SE032;
Personbil;2019-11-04 00:00;2019;Seat;19SE028;Ibiza 1.0 TGI 90 Style, miljöbil;178900;Gas;19SE033;
Personbil;2019-11-04 00:00;2019;Seat;19SE029;Ibiza 1.0 TSI 115 FR;165900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE030;Ibiza 1.0 TSI 115 Style DSG;169900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE031;Ibiza 1.0 TSI 115 Xcellence;165900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE032;Ibiza 1.0 TSI 95 FR;159900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE033;Ibiza 1.0 TSI 95 Style;149900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE034;Ibiza 1.0 TSI 95 Xcellence;159900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE035;Leon 1.0 Ecomotive 115 DSG7 Style;196900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE081;Leon 1.0 TSI 115 FR;215900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE082;Leon 1.0 TSI 115 FR Edition;205900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE036;Leon 1.0 TSI 115 Style;174900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE038;Leon 1.5 TGI 130 FR, miljöbil;224900;Gas;19SE036;35000
Personbil;2019-11-04 00:00;2019;Seat;19SE037;Leon 1.5 TGI 130 FR Edition, miljöbil;237900;Gas;19SE036;26000
Personbil;2019-11-04 00:00;2019;Seat;19SE039;Leon 1.5 TGI 130 Style, miljöbil;189900;Gas;19SE036;
Personbil;2019-11-04 00:00;2019;Seat;19SE040;Leon 1.5 TSI EVO 130 FR;217900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE041;Leon 1.5 TSI EVO 130 FR Edition;204900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE079;Leon 1.5 TSI EVO 130 Style;188900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE042;Leon 1.5 TSI EVO 150 FR;228900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE083;Leon 1.5 TSI EVO 150 FR DSG;250900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE043;Leon 1.5 TSI EVO 150 FR Edition;215900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE044;Leon 1.6 TDI 115 Style;197900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE045;Leon 2.0 TDI 150 FR;248900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE046;Leon 2.0 TDI 150 FR Edition;235900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE047;Leon 2.0 TDI 184 DSG7 FR;276900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE048;Leon 2.0 TDI 184 DSG7 FR Edition;263900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE049;Leon 2.0 TSI 290 DSG7 Cupra;319900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE050;Leon 2.0 TSI BZ 190 DSG7 FR;265900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE051;Leon 2.0 TSI BZ 190 DSG7 FR Edition;252900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE052;Leon ST 1.0 Ecomotive 115 DSG7 Style;204900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE053;Leon ST 1.0 TSI 115 Style;182900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE055;Leon ST 1.5 TGI 130 FR, miljöbil;232900;Gas;19SE053;35000
Personbil;2019-11-04 00:00;2019;Seat;19SE054;Leon ST 1.5 TGI 130 FR Edition, miljöbil;251900;Gas;19SE053;28500
Personbil;2019-11-04 00:00;2019;Seat;19SE056;Leon ST 1.5 TGI 130 Style, miljöbil;217900;Gas;19SE053;
Personbil;2019-11-04 00:00;2019;Seat;19SE057;Leon ST 1.5 TSI EVO 130 FR;225900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE058;Leon ST 1.5 TSI EVO 130 FR Edition;214900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE080;Leon ST 1.5 TSI Evo 130 Style;196900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE059;Leon ST 1.5 TSI EVO 150 FR;236900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE060;Leon ST 1.5 TSI EVO 150 FR Edition;225900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE061;Leon ST 1.6 TDI 115 4Drive X-Perience;239900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE062;Leon ST 1.6 TDI 115 4Drive X-Perience Swedish Edition;229900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE063;Leon ST 1.6 TDI 115 Style;205900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE064;Leon ST 2.0 TDI 150 DSG7 4Drive FR;276900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE065;Leon ST 2.0 TDI 150 DSG7 4Drive FR Edition;265900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE066;Leon ST 2.0 TDI 150 FR;256900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE067;Leon ST 2.0 TDI 150 FR Edition;245900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE068;Leon ST 2.0 TSI 190 DSG7 4Drive X-Perience;279900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE069;Leon ST 2.0 TSI 190 DSG7 4Drive X-Perience Swedish Edition;269900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE070;Leon ST 2.0 TSI 300 4Drive DSG7 Cupra;337900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE071;Leon ST 2.0 TSI BZ 190 DSG7 FR;273900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE072;Leon ST 2.0 TSI BZ 190 DSG7 FR Edition;262900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE073;Tarraco 1.5 TSI 150 Style;264900;Bensin;;
Personbil;2019-11-04 00:00;2019;Seat;19SE074;Tarraco 2.0 TDI 150 DSG7 4Drive Style;324900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE075;Tarraco 2.0 TDI 150 Style;284900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE076;Tarraco 2.0 TDI 190 DSG7 4Drive Xcellence;364900;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE077;Tarraco 2.0 TDI 190 DSG7 4Drive Xcellence Business Edition;348700;Diesel;;
Personbil;2019-11-04 00:00;2019;Seat;19SE078;Tarraco 2.0 TSI 190 DSG7 4Drive Xcellence;349900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW129;Arteon GTR TSI 272 DSG7 4M;519900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW130;Arteon GTR TSI 272 DSG7 4M Executive R Edt;452900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW163;Arteon GTS TDI 240 DSG7 4M Executive R Edt;465900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW001;Arteon GT TDI 190 DSG7 4M;414900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW002;Arteon GT TDI 190 DSG7 4M R-line;424900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW161;Arteon GT TDI 190 DSG7 4M R-line - MY 2020;444900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW003;Arteon GT TDI 190 Executive R Edt;364900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW162;Arteon GT TDI 190 Executive R Edt - MY 2020;409900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW131;CADDY ALLTR eu6 tdi 122hk 4m;318400;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW132;CADDY ALLTR eu6 tdi 150hk dsg/4m;350800;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW004;CADDY COMFORTLI eu6 tdi 102hk dsg;274600;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW005;CADDY COMFORTLI eu6 tdi 150hk dsg;291000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW006;CADDY COMFORTLI eu6 tdi150hk dsg/4m;320000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW007;CADDY COMFORTLI eu6 tgi 110hk, miljöbil;259000;Gas;19VW008;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW008;CADDY COMFORTLI eu6 tsi 130hk;234500;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW014;CADDYMAXI COMFO eu6 tdi 102hk dsg;298100;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW015;CADDYMAXI COMFO eu6 tdi 150hk dsg;314700;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW017;CADDYMAXI COMFO eu6tdi150hk dsg/4m;341200;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW016;CADDYMAXI COMFO eu6 tgi 110hk, miljöbil;295900;Gas;19VW015;-51500
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW018;CADDYMAXI HIGHL eu6 tdi150hk dsg/4m;371900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW019;CADDYMAXI HIGHL eu6 tsi 125hk dsg;302900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW020;CADDYMAXI TREND eu6 tdi 102hk;262000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW021;CADDYMAXI TREND eu6 tdi 122hk 4m;292000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW022;CADDYMAXI TREND eu6 tgi 110hk, miljöbil;272900;Gas;19VW023;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW023;CADDYMAXI TREND eu6 tsi 130hk;242900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW135;CADDYMAXI TRENDLINE eu6 tsi 102;241500;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW009;CADDY TRENDLINE eu6 tdi 102hk;238500;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW010;CADDY TRENDLINE eu6 tdi 122hk 4m;264000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW011;CADDY TRENDLINE eu6 tdi 75hk;217000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW012;CADDY TRENDLINE eu6 tgi 110hk, miljöbil;241000;Gas;19VW013;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW133;CADDY TRENDLINE eu6 tsi 102hk;215000;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW013;CADDY TRENDLINE eu6 tsi 130hk;217000;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW134;CADDY TRENDLINE eu6 tsi 84hk;208000;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW024;Golf Alltrack TDI 184;325900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW136;Golf Alltrack TDI 184 Limited Edt;279900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW025;Golf e-Golf, miljöbil;418900;El;19VW046;15200
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW027;Golf GTD TDI 184 DSG7;329900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW028;Golf GTI 245;319900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW165;Golf GTI TCR;449900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW026;Golf GT TSI 150;251900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW164;Golf GT TSI 150 R-line Edt;244900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW029;Golf R 300 DSG7;429900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW030;Golf SC GT TDI 150;278000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW166;Golf SC GT TDI 150 DSG;305500;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW031;Golf SC GT TSI 150;259400;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW137;Golf SC GT TSI 150 R-line Edt;239900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW032;Golf SC R 300 DSG7;437400;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW033;Golf SC TDI 115;243500;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW167;Golf SC TDI 115 Edt;232400;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW034;Golf SC TDI 150 DSG 4M;271400;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW138;Golf SC TDI 150 DSG 4M R-line Edt;279900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW035;Golf SC TGI 110, miljöbil;251500;Gas;19VW036;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW139;Golf SC TGI 130, miljöbil;277400;Gas;19VW037;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW168;Golf SC TGI 130 DSG7, miljöbil;297900;Gas;19VW037;15500
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW036;Golf SC TSI 115;219400;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW037;Golf SC TSI 130;247400;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW038;Golf Sportsvan GT TSI 150 DSG7;280900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW039;Golf Sportsvan TDI 115;249500;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW040;Golf Sportsvan TSI 115;225400;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW041;Golf Sportsvan TSI 130;253400;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW042;Golf TDI 115;236000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW169;Golf TDI 115 Edt;224900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW043;Golf TDI 150 DSG 4M;263900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW044;Golf TDI 150 GT DSG 4M;292900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW045;Golf TGI 110, miljöbil;244000;Gas;19VW046;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW140;Golf TGI 130, miljöbil;269900;Gas;19VW047;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW046;Golf TSI 115;211900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW170;Golf TSI 115 Edt;213900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW047;Golf TSI 130;239900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW174;Passat (Nya) Alltrack GTS TDI 240 DSG7 4M;439900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW171;Passat (Nya) Alltrack GT TDI 190 DSG7 4M;363700;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW172;Passat (Nya) Alltrack GT TDI 190 DSG7 4M Edition;348700;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW173;Passat (Nya) Alltrack GT TDI 190 DSG7 4M Executive Edt;363700;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW175;Passat (Nya) Alltrack TSI 272 GTS;439900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW176;Passat (Nya) GTE, miljöbil;448500;Laddhybrid;19VW187;5800
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW178;Passat (Nya) SC GTE, miljöbil;458500;Laddhybrid;19VW185;5800
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW179;Passat (Nya) SC GTS TDI 240 DSG7 4M;424900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW177;Passat (Nya) SC GT TSI 190 DSG7;348700;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW180;Passat (Nya) SC TDI 150 DSG7;339800;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW181;Passat (Nya) SC TDI 190 DSG7;348700;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW182;Passat (Nya) SC TDI 190 DSG7 4M;348700;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW183;Passat (Nya) SC TDI 190 DSG7 4M Executive Edt;348700;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW184;Passat (Nya) SC TDI 190 DSG7 Executive Edt;348700;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW185;Passat (Nya) SC TSI 150 Edt;289900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW186;Passat (Nya) TDI 150 DSG7;329800;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW187;Passat (Nya) TSI 150;309900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW142;Passat Alltrack GTS TDI 240 DSG7 4M;439900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW143;Passat Alltrack GTS TDI 240 DSG7 4M Executive Edt;365000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW048;Passat Alltrack GT TDI 190 DSG7 4M;341000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW049;Passat Alltrack GT TDI 190 DSG7 4M Executive Edt;341000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW141;Passat Alltrack GT TSI 272 DSG7 4M;424900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW052;Passat GTE, miljöbil;433500;Laddhybrid;19VW062;30600
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW050;Passat GT TDI 190 DSG7;324100;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW051;Passat GT TDI 190 DSG7 4M;331000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW144;Passat GT TDI 190 DSG7 4M Executive Edt;331000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW145;Passat GT TDI 190 DSG7 Executive Edt;324100;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW059;Passat SC GTE, miljöbil;443500;Laddhybrid;19VW061;30600
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW146;Passat SC GTR TSI 272 DSG7 4M;469900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW147;Passat SC GTS TDI 240 DSG7 4M Executive Edt;351000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW053;Passat SC GT TDI 150 DSG7;334100;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW054;Passat SC GT TDI 150 DSG7 Executive Edt;334100;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW055;Passat SC GT TDI 190 DSG7;334100;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW056;Passat SC GT TDI 190 DSG7 4M;341000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW057;Passat SC GT TDI 190 DSG7 4M Executive Edt;341000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW058;Passat SC GT TDI 190 DSG7 Executive Edt;334100;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW060;Passat SC TDI 150;316000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW061;Passat SC TSI 150;269900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW062;Passat TSI 150 EVO;273900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW064;Polo GTI 200;239900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW063;Polo GT TSI 150 EVO DSG7;219900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW065;Polo TDI 95;204900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW066;Polo TGI 90, miljöbil;188900;Gas;19VW067;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW067;Polo TSI 95;164900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW068;Sharan GT TDI 177 DSG6 4M;437900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW069;Sharan GT TDI 177 DSG6 4M Premium Edt;341000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW148;Sharan GT TDI 177 DSG6 4M Premium Edt - Paketering 2019;399900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW188;Sharan GT TDI 177 DSG7 4M - MY 2020;472900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW189;Sharan GT TDI 177 DSG7 4M Premium Edt - MY 2020;412900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW149;Sharan GT TDI 184 DSG6 4M Premium Edt;341000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW150;Sharan TDI 150;359900;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW070;Sharan TDI 150 Premium;329100;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW190;Sharan TDI 150 Premium - MY 2020;361700;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW071;Sharan TSI 150 DSG6;341000;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW191;Sharan TSI 150 DSG6 - MY 2020;372900;Bensin;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW078;T6 CALIFORNIA 150hk tdi;564300;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW079;T6 CALIFORNIA 150hk tdi 4m;596700;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW080;T6 CALIFORNIA 199hk tdi dsg;634400;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW077;T6 CALIFORNIA  199hk tdi dsg/4m;638800;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW081;T6 CARAVELLE cl 102hk tdi 300;463500;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW082;T6 CARAVELLE cl 102hk tdi 340;451200;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW083;T6 CARAVELLE cl 150hk tdi 300;488400;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW084;T6 CARAVELLE cl 150hk tdi 340;476100;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW085;T6 CARAVELLE cl 150hk tdi 4m 300;523600;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW086;T6 CARAVELLE cl 150hk tdi 4m 340;510400;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW089;T6 CARAVELLE cl 199hk tdi dsg/4m 300;581200;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW090;T6 CARAVELLE cl 199hk tdi dsg/4m 340;568800;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW087;T6 CARAVELLE cl 199hk tdi dsg 300;551500;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW088;T6 CARAVELLE cl 199hk tdi dsg 340;539000;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW091;T6 CARAVELLE tl 102hk tdi 340;424800;Diesel;;
Personbil;2019-11-04 00:00;2019;Volkswagen;19VW092;T6 CARAVELLE tl 150hk tdi 340;450000;Diesel;;
